Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Number of late trains > 30min,Number of late trains > 60min
2020,1,PARIS MONTPARNASSE,LA ROCHELLE VILLE,170.919708029,149,12,96,2.62152777778,1.69695863747,9,30.0555555555999,2.59489051095,0.111111111111,0.555555555556,0,0.333333333332999,0,0,9,3,0
2020,1,LA ROCHELLE VILLE,PARIS MONTPARNASSE,163.820143885,152,13,68,1.42965686275,0.699160671463,17,21.3833333332999,4.32182254197,0.0625,0.5,0.3125,0.125,0,0,10,3,0
2020,1,PARIS MONTPARNASSE,RENNES,98.8427184466,558,43,373,4.17573726542,2.80576051779999,56,22.8491071429,2.56624595469,0.169811320755,0.264150943396,0.169811320755,0.301886792453,0.0943396226414999,0,29,15,3
2020,1,ST MALO,PARIS MONTPARNASSE,157.151515152,69,3,58,3.45804597701,3.01893939393999,7,29.8095238094999,5.07601010101,0,0.428571428571,0,0.428571428571,0.142857142857,0,5,2,1
2020,1,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266.435185185,116,8,85,2.70352941176,2.02175925926,18,73.5611111110999,12.4635802469,0.166666666667,0.666666666667,0,0.166666666667,0,0,18,12,6
2020,1,PARIS MONTPARNASSE,TOURS,72.4384615385,141,11,85,4.94274509804,2.99641025641,23,13.8507246376999,3.30051282051,0.05,0.15,0.65,0.05,0.05,0.05,7,1,0
2020,1,PARIS EST,NANCY,96.2556053812,243,20,177,2.16845574387999,1.67077727952,17,28.4019607842999,2.45620328849,0.125,0.1875,0.3125,0.375,0,0,11,5,2
2020,1,PARIS EST,REIMS,46.0177514793,179,10,140,1.57321428571,1.26114398422,13,13.6128205127999,1.39092702169999,0.153846153846,0.230769230769,0.307692307692,0,0.307692307692,0,3,1,0
2020,1,PARIS EST,STRASBOURG,114.16745283,444,20,311,1.39807073955,0.960220125786,15,22.8533333333,0.663600628931,0.0666666666666999,0.466666666666999,0.0666666666666999,0.266666666667,0.133333333333,0,9,3,1
2020,1,STRASBOURG,PARIS EST,113.767981439,455,24,329,3.73105369806999,2.7994199536,44,26.0371212121,3.46407579273,0.186046511627999,0.209302325581,0.395348837209,0.139534883720999,0.0697674418604999,0,30,11,3
2020,1,PARIS NORD,DOUAI,71.6554621849,126,7,110,7.10575757576,6.54453781513,37,15.7707207207,5.35644257703,0.0571428571429,0.342857142857,0.428571428571,0.0571428571429,0.114285714286,0,10,4,1
2020,1,LILLE,LYON PART DIEU,186.901554404,211,18,145,5.82609195402,4.29680483592,40,28.2925,7.97599309153999,0.179487179487,0.384615384614999,0.0769230769231,0.205128205128,0.128205128205,0.025641025641,30,12,3
2020,1,MARSEILLE ST CHARLES,TOURCOING,294.777777778,28,1,10,7.89,2.6962962963,6,38.3333333333,12.1851851852,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.333333333332999,0,6,3,1
2020,1,BELLEGARDE (AIN),PARIS LYON,164.45,170,10,126,2.86335978835999,2.205625,11,34.2651515152,1.9328125,0.454545454544999,0.0909090909091,0.272727272727,0.0909090909091,0.0909090909091,0,6,4,1
2020,1,BESANCON FRANCHE COMTE TGV,PARIS LYON,133.060810811,154,6,104,2.36618589744,1.53108108107999,17,28.3009803922,2.87308558559,0.3125,0.125,0.4375,0.0625,0,0.0625,10,3,2
2020,1,MARSEILLE ST CHARLES,PARIS LYON,201.18622449,405,13,147,5.00589569161,1.5737670068,25,38.898,2.26636904762,0.36,0.32,0.12,0.08,0.08,0.04,25,16,2
2020,1,PARIS LYON,MONTPELLIER,210.156069364,180,7,81,3.78559670781999,1.51184971098,23,44.0239130435,7.2767822736,0.217391304348,0.217391304348,0.0434782608696,0.478260869565,0.0434782608696,0,23,10,4
2020,1,PARIS LYON,NICE VILLE,360.732283465,133,6,37,6.88873873874,1.61364829395999,12,40.4152777778,4.64291338583,0.25,0.166666666667,0.166666666667,0.333333333332999,0.0833333333333,0,12,9,2
2020,1,NICE VILLE,PARIS LYON,359.937007874,132,5,121,2.57369146005999,2.43254593176,8,36.6833333333,2.57440944882,0.25,0.25,0.375,0,0,0.125,8,5,0
2020,1,PARIS LYON,PERPIGNAN,308.4921875,136,8,69,4.35338164251,2.16809895833,20,55.1666666667,7.48971354167,0.2,0.15,0.2,0.4,0.05,0,20,12,5
2020,1,TOULON,PARIS LYON,247.453947368,159,7,141,3.45390070922,3.19210526315999,10,32.64,2.29254385965,0.3,0.2,0.4,0,0,0.1,10,5,0
2020,1,PARIS LYON,VALENCE ALIXAN TGV,135.608333333,254,14,119,3.86050420168,1.71319444444,19,25.8052631579,2.18909722222,0.0526315789474,0.105263157895,0.157894736842,0.578947368421,0.105263157895,0,13,4,2
2020,1,LYON PART DIEU,MONTPELLIER,126.423423422999,122,11,89,7.52434456928999,5.9981981982,27,23.3925925926,-5.86291291291,0.24,0.24,0.36,0,0.16,0,17,7,1
2020,1,PARIS EST,FRANCFORT,209.17826087,121,6,71,3.7779342723,2.19782608695999,13,31.7987179487,7.14217391303999,0.1,0.3,0,0.4,0.2,0,13,5,1
2020,1,STUTTGART,PARIS EST,181.088709677,129,5,119,5.90140056022,5.42083333333,14,23.4797619048,5.40551075269,0.142857142857,0.0714285714286,0.5,0.0714285714286,0.214285714286,0,14,5,3
2020,1,PARIS LYON,GENEVE,188.70625,169,9,71,6.42136150235,2.65770833333,22,40.003030303,8.46572916667,0.227272727273,0.181818181818,0.0909090909091,0.454545454544999,0.0454545454545,0,22,13,4
2020,1,ITALIE,PARIS LYON,424.589041095999,76,3,71,3.65868544601,3.55159817352,24,27.2715277778,10.8098173516,0,0.208333333332999,0.666666666667,0.0416666666667,0.0833333333333,0,24,9,0
2020,1,PARIS MONTPARNASSE,ANGERS SAINT LAUD,99.2593659942,367,20,251,4.32018592296999,2.99087415945999,32,26.903125,2.04428434197999,0.34375,0.125,0.1875,0.21875,0.125,0,25,8,2
2020,1,ANGERS SAINT LAUD,PARIS MONTPARNASSE,99.9828571429,369,19,283,3.40535924616999,2.72152380952,45,25.6818518519,4.52433333333,0.285714285714,0.285714285714,0.142857142857,0.214285714286,0.0714285714286,0,27,12,4
2020,1,PARIS MONTPARNASSE,BORDEAUX ST JEAN,147.51584507,616,48,435,3.4946743295,2.56003521127,146,24.8706621005,8.83321596243999,0.106382978723,0.716312056738,0.0354609929078,0.0851063829786999,0.0425531914894,0.0141843971631,99,36,9
2020,1,LAVAL,PARIS MONTPARNASSE,87.0102564103,202,7,132,4.85454545455,3.1805982906,53,15.3216981132,4.63700854701,0.139534883720999,0.162790697674,0.186046511627999,0.255813953488,0.0930232558139999,0.162790697674,15,4,2
2020,1,PARIS MONTPARNASSE,QUIMPER,223.745098039,166,13,119,4.65742296919,3.47004357298,7,69.1428571429,3.77124183006999,0.571428571428999,0.142857142857,0,0.285714285714,0,0,7,4,3
2020,1,RENNES,PARIS MONTPARNASSE,101.17611336,525,31,350,18.5754761904999,12.2392037786999,102,22.5666666667,5.60246288799,0.159090909091,0.340909090908999,0.125,0.215909090909,0.0795454545455,0.0795454545455,43,19,7
2020,1,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0066445183,327,26,251,4.69435590969,3.87059800664,92,16.0188405797,5.72508305648,0.128205128205,0.333333333332999,0.307692307692,0.0897435897436,0.0897435897436,0.0512820512821,31,11,3
2020,1,PARIS MONTPARNASSE,VANNES,155.166666667,152,14,103,2.73333333333,1.86195652174,12,27.375,2.53985507246,0.25,0.166666666667,0.166666666667,0.333333333332999,0,0.0833333333333,6,4,1
2020,1,REIMS,PARIS EST,46.1937172775,205,14,120,1.48583333333,0.868760907504,28,10.2589285714,2.24956369983,0.0416666666667,0.166666666667,0.5,0.125,0.0833333333333,0.0833333333333,4,2,0
2020,1,PARIS NORD,DUNKERQUE,129.773972603,154,8,139,4.21810551559,4.0002283105,15,29.8,3.19178082192,0.4,0.133333333333,0.2,0.2,0.0666666666666999,0,11,6,1
2020,1,DUNKERQUE,PARIS NORD,133.035714286,149,9,15,8.6,0.921428571429,39,23.3653846154,9.2575,0.0769230769231,0.487179487179,0.179487179487,0.102564102564,0.128205128205,0.025641025641,17,5,2
2020,1,MARSEILLE ST CHARLES,LILLE,281.394160584,144,7,48,1.69340277778,0.271411192214,19,42.6771929825,9.1704379562,0.210526315789,0.263157894737,0.315789473684,0.157894736842,0,0.0526315789474,19,10,6
2020,1,BORDEAUX ST JEAN,TOURCOING,313.777777778,19,1,6,7.35833333333,2.16666666667,3,34,5.27777777778,0.333333333332999,0.333333333332999,0.333333333332999,0,0,0,3,1,1
2020,1,AVIGNON TGV,PARIS LYON,167.546583851,334,12,164,3.54339430894,1.58105590062,30,29.6161111111,2.03447204969,0.366666666667,0.233333333333,0.266666666667,0.0666666666666999,0.0666666666666999,0,20,12,2
2020,1,PARIS LYON,MACON LOCHE,94.6593406593,190,8,85,3.45980392156999,1.4260989011,19,18.1938596491,3.54899267399,0.0714285714286,0.285714285714,0.214285714286,0.428571428571,0,0,10,2,1
2020,1,MACON LOCHE,PARIS LYON,97.0320855615,202,15,177,9.67033898305,9.076114082,50,24.3103333333,7.32361853832,0.1875,0.208333333332999,0.416666666667,0.0625,0.0833333333333,0.0416666666667,34,15,1
2020,1,MONTPELLIER,PARIS LYON,211.776536312999,188,9,149,9.84295302013,8.15242085661,40,52.26125,11.8539106145,0.325,0.25,0.125,0.225,0.05,0.025,40,20,12
2020,1,MULHOUSE VILLE,PARIS LYON,170.387755102,255,10,203,3.54105090312,2.89292517007,36,21.1675925926,3.22972789116,0.25,0.138888888889,0.416666666667,0,0.111111111111,0.0833333333333,21,5,1
2020,1,MARSEILLE ST CHARLES,LYON PART DIEU,104.643884892,296,18,133,2.97882205514,1.23207434052999,28,31.2023809524,3.70053956835,0.321428571429,0.142857142857,0.285714285714,0.0714285714286,0.107142857143,0.0714285714286,15,5,4
2020,1,PARIS LYON,LAUSANNE,201.321969697,137,5,56,5.05625,1.95707070707,20,44.5833333333,8.97310606061,0.277777777778,0.166666666667,0.111111111111,0.333333333332999,0.111111111111,0,19,11,3
2020,1,PARIS LYON,ZURICH,199.464539007,148,7,76,7.57149122806999,3.85638297871999,24,42.5256944444,9.92269503546,0.117647058824,0.529411764706,0.117647058824,0.176470588235,0,0.0588235294118,23,13,5
2020,1,PARIS LYON,BARCELONA,343.421568627,53,2,26,4.26153846154,1.91699346405,7,48.919047619,16.4705882353,0.285714285714,0.142857142857,0.285714285714,0.142857142857,0.142857142857,0,7,7,4
2020,1,BORDEAUX ST JEAN,PARIS MONTPARNASSE,143.134087237,660,41,277,11.5867027677,4.82075928918,131,29.6389312977,8.81200861605,0.184615384615,0.7,0.0384615384615,0.0384615384615,0.0230769230769,0.0153846153846,84,28,10
2020,1,PARIS MONTPARNASSE,LE MANS,55.4756756756999,394,24,262,4.08059796438,2.73675675676,49,19.4442176871,2.86373873874,0.130434782609,0.173913043478,0.304347826087,0.282608695652,0.0434782608696,0.0652173913043,21,12,2
2020,1,QUIMPER,PARIS MONTPARNASSE,230.721854305,161,10,106,24.3119496855,17.0666666667,13,31.9705128205,5.06931567329,0.230769230769,0.538461538462,0.0769230769231,0.153846153846,0,0,13,5,1
2020,1,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.6290801186999,366,29,236,3.29555084746,2.13189910979,51,16.364379085,2.55628090999,0.106382978723,0.297872340425999,0.340425531915,0.106382978723,0.0425531914894,0.106382978723,22,6,1
2020,1,TOURS,PARIS MONTPARNASSE,75.425,130,10,73,2.21643835616,1.23666666667,35,11.9523809524,4.45263888889,0.0740740740741,0.0740740740741,0.62962962963,0.0740740740741,0.111111111111,0.037037037037,6,3,0
2020,1,VANNES,PARIS MONTPARNASSE,163.19375,171,11,156,6.84252136752,6.67145833333,26,26.6717948718,5.856875,0.2,0.52,0.08,0.12,0.04,0.04,15,8,1
2020,1,STRASBOURG,NANTES,339.05,22,2,18,2.76666666667,2.47416666667,1,44.1166666667,1.41333333333,0,0,1,0,0,0,1,1,0
2020,1,PARIS NORD,ARRAS,49.5078740157,281,27,237,5.2664556962,4.89494750655999,62,14.4620967742,4.4344488189,0.122807017544,0.298245614035,0.315789473684,0.157894736842,0.105263157895,0,19,7,1
2020,1,DOUAI,PARIS NORD,78.8493150685,155,9,134,2.87325870647,2.6252283105,75,18.9273333333,10.1264840183,0.0405405405405,0.527027027027,0.216216216215999,0.0540540540541,0.121621621622,0.0405405405405,20,9,5
2020,1,LYON PART DIEU,LILLE,191.843971631,154,13,123,5.35650406504,4.586643026,29,26.1310344828,7.4121749409,0.206896551724,0.206896551724,0.344827586207,0.137931034483,0.103448275862,0,20,6,3
2020,1,MARNE LA VALLEE,MARSEILLE ST CHARLES,212.570680628,203,12,171,7.49473684211,6.69363001745,26,38.6647435896999,7.20645724258,0.230769230769,0.192307692308,0.230769230769,0.230769230769,0.0769230769231,0.0384615384615,26,11,6
2020,1,ANNECY,PARIS LYON,228.090909091,104,5,20,45.8533333333,9.2632996633,24,30.8777777778,8.94865319865,0.304347826087,0.130434782609,0.434782608696,0,0.0869565217391,0.0434782608696,24,10,1
2020,1,PARIS LYON,GRENOBLE,185.360902255999,142,9,50,3.46633333333,1.00162907268,5,26.8,0.338345864662,0.2,0,0,0.8,0,0,5,1,0
2020,1,PARIS LYON,TOULON,246.130718954,162,9,49,7.58809523809999,2.07407407407,26,36.1538461538,8.64967320261,0.192307692308,0.307692307692,0.192307692308,0.269230769231,0.0384615384615,0,26,12,2
2020,1,LYON PART DIEU,MARSEILLE ST CHARLES,105.25087108,306,19,232,5.85251436782,4.68112659698,44,29.3196969696999,5.87758420441,0.25,0.181818181818,0.340909090908999,0.113636363636,0.0909090909091,0.0227272727272999,32,14,7
2020,1,LAUSANNE,PARIS LYON,201.552,129,4,103,3.33851132686,2.7072,4,52.7291666667,2.436,0.5,0,0.25,0.25,0,0,4,2,1
2020,1,ZURICH,PARIS LYON,206.873417722,164,6,156,2.10726495726,2.07542194093,20,24.7458333333,4.73016877636999,0.25,0.2,0.3,0,0.15,0.1,17,4,1
2020,1,MADRID,MARSEILLE ST CHARLES,492.545454545,12,1,3,6.33333333333,1.45454545455,1,27.2,5.91060606061,0,0,1,0,0,0,1,0,0
2020,1,BARCELONA,PARIS LYON,339.924528302,55,2,23,16.0985507246,5.53270440251999,7,92.4285714286,13.7465408805,0.428571428571,0,0.142857142857,0.428571428571,0,0,7,6,5
2020,2,BREST,PARIS MONTPARNASSE,226.801587302,256,4,159,3.03867924528,1.91640211639999,20,45.7516666667,5.7919973545,0.55,0.2,0.2,0.05,0,0,20,10,5
2020,2,PARIS MONTPARNASSE,LA ROCHELLE VILLE,170.701492537,201,0,142,2.56666666666999,1.67437810944999,8,39.875,2.28109452735999,0.375,0.125,0.25,0.125,0,0.125,6,5,1
2020,2,PARIS MONTPARNASSE,LE MANS,55.4282460137,443,4,331,4.48257804632,3.25649202732999,50,22.2573333333,2.82270311314,0.152173913043,0.217391304348,0.391304347826,0.217391304348,0.0217391304348,0,17,10,4
2020,2,LE MANS,PARIS MONTPARNASSE,56.9012658228,400,5,323,5.07528379773,4.1129535865,81,21.2748971193,5.03827004219,0.253731343284,0.238805970148999,0.253731343284,0.134328358209,0.0597014925373,0.0597014925373,30,16,8
2020,2,PARIS MONTPARNASSE,POITIERS,94.7647058824,480,4,315,2.21529100529,1.25924369747999,47,19.3524822695,3.24166666667,0.244444444444,0.244444444444,0.422222222222,0.0444444444443999,0.0444444444443999,0,19,9,2
2020,2,PARIS MONTPARNASSE,RENNES,98.7152428811,603,6,447,3.1149142431,2.19168062535,89,26.4983146067,4.54768285874,0.264367816092,0.195402298851,0.367816091954,0.114942528736,0.0229885057471,0.0344827586207,41,19,9
2020,2,RENNES,PARIS MONTPARNASSE,101.037769783999,568,12,395,6.23518987342,3.66888489209,106,25.4121069182,6.67661870504,0.343434343434,0.252525252525,0.212121212121,0.101010101009999,0.0606060606061,0.030303030303,54,27,18
2020,2,TOULOUSE MATABIAU,PARIS MONTPARNASSE,271.987951807,168,2,95,4.34385964912,2.27771084337,23,45.4572463768,6.53082329316999,0.347826086956999,0.347826086956999,0.0434782608696,0.217391304348,0,0.0434782608696,23,14,4
2020,2,PARIS EST,REIMS,46.0344827586,206,3,184,2.06295289855,1.85270935961,16,19.9125,1.93481116585,0.2,0.2,0.2,0.266666666667,0.133333333333,0,7,4,0
2020,2,PARIS EST,STRASBOURG,117.077534791,515,12,407,2.75221130220999,2.17819748178,42,41.9611111111,3.83257123923,0.214285714286,0.261904761905,0.0952380952381,0.380952380952,0.0238095238095,0.0238095238095,29,14,6
2020,2,DOUAI,PARIS NORD,85.4322033898,123,5,109,2.10825688073,1.85423728814,22,11.1924242424,1.98234463277,0.0909090909091,0.545454545455,0.136363636363999,0.0454545454545,0.0909090909091,0.0909090909091,4,2,0
2020,2,BORDEAUX ST JEAN,TOURCOING,315.730769231,26,0,4,4.16666666667,0.345512820513,5,41.6,8.38461538462,0,0.8,0,0.2,0,0,5,3,1
2020,2,MARSEILLE ST CHARLES,TOURCOING,294.214285714,28,0,8,8.89791666667,2.20773809524,7,25.8571428571,10.2857142857,0.571428571428999,0.142857142857,0,0.285714285714,0,0,7,3,0
2020,2,TOURCOING,BORDEAUX ST JEAN,300.884615385,26,0,10,0.868333333332999,-0.28141025641,6,67.0222222222,17.9884615384999,0.333333333332999,0.333333333332999,0.166666666667,0.166666666667,0,0,6,3,2
2020,2,LYON PART DIEU,MARNE LA VALLEE,108.456896552,235,3,199,6.27018425460999,5.35711206896999,43,21.519379845,4.86293103448,0.232558139534999,0.186046511627999,0.372093023255999,0.116279069767,0.0930232558139999,0,30,5,1
2020,2,PARIS LYON,AIX EN PROVENCE TGV,188.936339523,379,2,156,5.44786324786,1.99672855879999,40,34.6604166667,4.97900088416999,0.15,0.225,0.125,0.45,0,0.05,40,21,3
2020,2,PARIS LYON,AVIGNON TGV,166.57027027,371,1,154,6.63928571429,2.49914414414,40,33.2375,4.01675675675999,0.15,0.2,0.175,0.4,0.025,0.05,31,16,3
2020,2,AVIGNON TGV,PARIS LYON,167.505464481,367,1,191,3.57260034904,1.66388888889,33,27.7494949494999,2.68938979964,0.151515151515,0.30303030303,0.30303030303,0.181818181818,0,0.0606060606061,22,11,2
2020,2,BESANCON FRANCHE COMTE TGV,PARIS LYON,132.682634731,169,2,127,3.37677165354,2.45538922156,16,28.096875,2.04281437126,0.375,0.25,0.3125,0,0.0625,0,8,5,1
2020,2,GRENOBLE,PARIS LYON,180.300492610999,203,0,33,6.53585858586,1.06247947455,22,35.4651515152,4.68111658456,0.227272727273,0.272727272727,0.227272727273,0.181818181818,0.0909090909091,0,13,9,4
2020,2,PARIS LYON,LYON PART DIEU,120.123102867,595,2,241,4.02309820194,1.34114671164,41,30.193902439,1.97304665542,0.268292682927,0.341463414634,0.0731707317073,0.268292682927,0.0243902439024,0.0243902439024,27,13,4
2020,2,PARIS LYON,MACON LOCHE,94.6504854369,208,2,105,3.04111111111,1.31367313916,25,18.4106666667,4.01909385113,0.142857142857,0.333333333332999,0.285714285714,0.238095238095,0,0,10,5,1
2020,2,PARIS LYON,MONTPELLIER,209.653409091,176,0,75,6.24666666666999,2.40198863635999,18,33.1472222222,4.60861742424,0.277777777778,0.222222222222,0.166666666667,0.222222222222,0.111111111111,0,18,7,3
2020,2,PARIS LYON,MULHOUSE VILLE,168.536585366,294,7,136,5.53860294118,2.45737514518,27,50.5740740741,5.50708478513,0.296296296296,0.37037037037,0.111111111111,0.185185185185,0.037037037037,0,21,15,8
2020,2,PARIS LYON,PERPIGNAN,308.252808989,178,0,96,4.16822916667,2.07265917602999,12,35.5208333333,0.231647940075,0.166666666667,0.333333333332999,0.166666666667,0.333333333332999,0,0,12,8,1
2020,2,MONTPELLIER,LYON PART DIEU,114.945454545,168,3,151,5.26103752759,4.79626262626,22,33.9575757576,5.68868686869,0.454545454544999,0.0909090909091,0.363636363636,0.0909090909091,0,0,17,8,3
2020,2,STUTTGART,PARIS EST,173.368613139,143,6,133,6.43245614034999,6.21800486618,16,35.5958333333,6.95900243308999,0.1875,0.125,0.4375,0.25,0,0,16,10,3
2020,2,LAUSANNE,PARIS LYON,210.934911243,174,5,149,5.59384787472,4.87238658776999,12,65.2458333333,5.82504930966,0.166666666667,0.166666666667,0.25,0.416666666667,0,0,12,6,2
2020,2,ZURICH,PARIS LYON,223.927419355,190,4,185,2.85396396395999,2.83655913978,16,34.86875,4.79265232975,0.3125,0.125,0.25,0.1875,0.0625,0.0625,16,8,3
2020,2,PARIS MONTPARNASSE,ANGERS SAINT LAUD,99.8686131387,416,5,317,2.75694006309,2.01196269262,27,29.9660493827,0.781224655312,0.296296296296,0.296296296296,0.185185185185,0.185185185185,0.037037037037,0,21,9,3
2020,2,ANGOULEME,PARIS MONTPARNASSE,126.659259259,272,2,227,4.92922173274999,4.07734567901,21,30.3325396825,2.96555555556,0.238095238095,0.285714285714,0.285714285714,0.142857142857,0,0.047619047619,13,7,2
2020,2,BORDEAUX ST JEAN,PARIS MONTPARNASSE,145.998682477,765,6,326,7.1654396728,2.79288537549,78,30.4955128205,2.75127360562,0.233766233766,0.467532467532,0.142857142857,0.116883116883,0.012987012987,0.025974025974,52,24,7
2020,2,PARIS MONTPARNASSE,BREST,222.062240664,242,1,191,3.66841186736,2.77621023513,19,98.5789473684,8.46058091286,0.526315789474,0.157894736842,0.210526315789,0,0.105263157895,0,19,9,7
2020,2,LA ROCHELLE VILLE,PARIS MONTPARNASSE,165.255102041,196,0,106,0.986949685535,0.533503401361,9,19.1092592593,2.17542517007,0.555555555556,0.111111111111,0.222222222222,0,0,0.111111111111,5,1,0
2020,2,NANTES,PARIS MONTPARNASSE,139.965048543999,523,8,255,3.19248366013,1.1659223301,48,31.5680555556,3.98203883495,0.276595744681,0.382978723404,0.212765957447,0.127659574468,0,0,37,19,5
2020,2,PARIS MONTPARNASSE,QUIMPER,223.252336449,216,2,182,3.17344322344,2.60054517134,16,91.3125,7.69158878504999,0.625,0.1875,0.0625,0,0.125,0,16,11,7
2020,2,QUIMPER,PARIS MONTPARNASSE,230.204545455,224,4,169,3.26617357002,2.50901515152,18,49.9592592593,6.32901515151999,0.5,0.0555555555556,0.277777777778,0.111111111111,0.0555555555556,0,18,9,6
2020,2,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266.80625,161,1,136,3.58982843136999,2.97270833333,17,47.0137254902,6.0434375,0.470588235294,0.352941176471,0.117647058824,0,0.0588235294118,0,17,8,4
2020,2,REIMS,PARIS EST,46.176744186,218,3,144,2.01469907407,1.18914728682,33,12.9363636364,3.1515503876,0.1,0.4,0.2,0.166666666667,0.1,0.0333333333333,9,2,0
2020,2,NANTES,STRASBOURG,308.473684211,38,0,23,0.855072463768,0.375877192981999,8,72.6895833332999,16.8210526316,0.375,0.25,0.375,0,0,0,8,5,2
2020,2,DUNKERQUE,PARIS NORD,139.676056338,143,1,9,7.33333333333,0.464788732394,14,22.0595238094999,4.19448356808,0.285714285714,0.428571428571,0.214285714286,0.0714285714286,0,0,10,3,0
2020,2,MARNE LA VALLEE,MARSEILLE ST CHARLES,213.876712329,219,0,200,7.74299999999999,7.04885844749,31,36.2048387097,6.84627092845999,0.0645161290323,0.548387096774,0.0967741935483999,0.193548387097,0.0967741935483999,0,31,10,3
2020,2,MARSEILLE ST CHARLES,MARNE LA VALLEE,210.730088495999,229,3,83,5.31044176706999,1.64896755162,29,32.3022988505999,6.06275811209,0.344827586207,0.0344827586207,0.379310344827999,0.206896551724,0.0344827586207,0,29,5,3
2020,2,PARIS LYON,BELLEGARDE (AIN),163.32388664,250,3,113,8.65781710914,3.77928475034,23,36.0246376812,5.29682860999,0.0869565217391,0.391304347826,0,0.521739130435,0,0,19,10,5
2020,2,BELLEGARDE (AIN),PARIS LYON,164.867219917,244,3,185,2.85468468468,2.12793914246,16,25.5947916667,1.89419087137,0.0625,0.25,0.25,0.125,0.1875,0.125,8,4,1
2020,2,DIJON VILLE,PARIS LYON,99.1878306878,385,7,319,6.83448275862,5.74126984126999,42,39.880952381,4.20846560846999,0.285714285714,0.238095238095,0.285714285714,0.142857142857,0.047619047619,0,28,16,6
2020,2,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.2814070352,201,2,166,5.0516064257,4.16457286432,32,18.3083333333,1.83668341709,0.1875,0.34375,0.21875,0.15625,0,0.09375,12,6,0
2020,2,MARSEILLE ST CHARLES,PARIS LYON,200.838636364,441,1,205,6.88991869918999,2.95598484848,31,34.4720430108,2.97946969697,0.290322580645,0.387096774194,0.129032258065,0.161290322580999,0,0.0322580645161,31,15,3
2020,2,MONTPELLIER,PARIS LYON,208.588541667,192,0,160,5.41479166666999,4.48203125,26,33.8487179487,5.78402777777999,0.192307692308,0.384615384614999,0.115384615385,0.192307692308,0.0769230769231,0.0384615384615,26,12,2
2020,2,PERPIGNAN,PARIS LYON,311.456790123,162,0,80,2.86333333333,1.25833333333,16,36.7833333333,4.35637860081999,0.3125,0.3125,0.125,0.0625,0.0625,0.125,16,8,2
2020,2,PARIS LYON,VALENCE ALIXAN TGV,135.743243243,296,0,153,3.85773420479,1.81255630630999,25,27.4366666667,2.97111486486,0.16,0.32,0.04,0.36,0.04,0.08,16,8,2
2020,2,GENEVE,PARIS LYON,186.872844827999,235,3,230,2.8234057971,2.79432471264,10,37.355,2.27277298851,0,0.3,0.3,0.3,0,0.1,9,5,2
2020,2,PARIS LYON,ITALIE,431.25,88,0,39,6.75982905983,2.71098484848,18,42.1388888889,10.1363636364,0.222222222222,0.166666666667,0.5,0.111111111111,0,0,18,11,3
2020,2,PARIS LYON,BARCELONA,333.224137931,58,0,27,7.26604938271999,3.12614942529,4,52.4125,6.32183908046,0.25,0.25,0,0.5,0,0,4,4,1
2020,2,ANGERS SAINT LAUD,PARIS MONTPARNASSE,100.587223587,412,5,338,2.85512820513,2.33853398853,31,37.2360215054,3.87100737101,0.290322580645,0.483870967742,0.0967741935483999,0.129032258065,0,0,24,13,4
2020,2,LAVAL,PARIS MONTPARNASSE,87.5048076922999,211,3,137,5.24756690998,3.35232371795,42,26.6650793651,6.06546474359,0.388888888889,0.222222222222,0.166666666667,0.0555555555556,0.138888888889,0.0277777777778,20,10,7
2020,2,ST MALO,PARIS MONTPARNASSE,158.634146341,85,3,73,1.56917808218999,1.37174796748,10,18.3333333333,3.54735772358,0.4,0.1,0.1,0.2,0.2,0,6,1,0
2020,2,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.7362110312,420,3,285,2.11333333333,1.23697042365999,55,12.1681818181999,1.86994404475999,0.14,0.24,0.4,0.12,0.1,0,12,2,1
2020,2,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.8493506493999,386,1,327,2.52242609582,2.11385281385,57,11.8081871345,2.17242424242,0.0408163265306,0.224489795918,0.571428571428999,0.0816326530612,0.0204081632653,0.0612244897959,6,2,1
2020,2,PARIS EST,METZ,84.9565217391,303,4,240,8.96277777778,6.99052396878,28,19.5761904761999,1.86633221850999,0.142857142857,0.107142857143,0.321428571429,0.285714285714,0.142857142857,0,12,6,1
2020,2,STRASBOURG,PARIS EST,116.165966387,488,12,391,6.01462063086,4.90217086835,66,34.4373737373999,5.83221288515,0.348484848485,0.166666666667,0.257575757576,0.166666666667,0.0454545454545,0.0151515151515,41,16,8
